user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,total_watch_time,avg_watch_time,total_sessions,unique_movies,avg_completion,sessions_per_day,total_searches,unique_searches,avg_search_time,total_reviews,avg_sentiment,helpful_votes,last_activity,days_since_last_activity,churn
user_05028,onealjohn@example.net,Jerry,Torres,40.0,Male,USA,New York,Scottshire,premium,2025-01-16,True,25.26,Smart TV,7.0,2022-09-12 05:52:23.021942,452.2,56.525,9,9,46.542857142857144,0.014778325123152709,3.0,3.0,37.53333333333333,2.0,0.816,6.0,2025-11-26,35,1
user_05029,nicolebrown@example.org,Nancy,Williams,47.0,Male,USA,Tennessee,Willieburgh,premium,2023-06-23,True,8.11,Tablet,0.0,2024-06-21 15:47:04.697727,202.2,50.55,5,5,26.825,0.009208103130755065,1.0,1.0,10.0,1.0,0.963,5.0,2025-08-20,133,1
user_05030,ahiggins@example.org,Lindsey,Nash,42.0,Male,USA,Texas,Port Lancechester,standard,2022-08-12,False,21.9,Gaming Console,0.0,2023-05-18 06:59:46.965072,561.4,62.37777777777777,9,9,64.69999999999999,0.017964071856287425,3.0,2.0,22.2,3.0,0.638,9.0,2025-12-29,2,0
user_05031,glarsen@example.com,Jose,Schultz,41.0,Female,USA,Washington,Michelleshire,standard,2022-11-25,True,5.79,Desktop,1.0,2023-04-23 09:42:21.518831,383.2,42.577777777777776,9,9,43.91111111111111,0.01308139534883721,4.0,4.0,11.075,3.0,0.895,4.0,2025-12-08,23,0
user_05032,williamsmallory@example.com,Carolyn,White,59.0,Female,Canada,Alberta,Lake Randystad,standard,2024-10-19,True,4.99,Tablet,2.0,2022-12-16 01:59:15.081429,673.5,67.35,10,10,71.59,0.016722408026755852,3.0,3.0,6.5,3.0,0.5666666666666667,9.0,2025-11-10,51,1
user_05033,daniellewise@example.net,Sandra,Mendoza,27.0,Female,USA,New York,New Kathleenburgh,premium,2024-02-09,True,14.45,Tablet,2.0,2023-02-09 14:49:09.249272,429.8,47.75555555555556,11,11,47.160000000000004,0.02071563088512241,1.0,1.0,63.0,2.0,0.7244999999999999,9.0,2025-10-03,89,1
user_05034,jesussmith@example.org,Paige,Brown,37.0,Male,Canada,British Columbia,West Rebeccaside,basic,2025-05-31,True,10.39,Smart TV,2.0,2023-03-05 21:18:32.409678,178.5,44.625,5,5,56.120000000000005,0.008051529790660225,5.0,5.0,16.14,1.0,0.826,3.0,2025-11-11,50,1
user_05035,mpark@example.net,Rodney,Thomas,29.0,Male,USA,Tennessee,Figueroaport,premium,2025-04-30,True,14.33,Tablet,4.0,2024-10-04 03:31:30.784149,38.6,38.6,2,2,53.900000000000006,0.003134796238244514,5.0,5.0,20.419999999999998,0.0,0.0,0.0,2025-11-08,53,1
user_05036,colesara@example.com,Richard,Martin,38.0,Prefer not to say,USA,New York,Henryport,basic,2023-12-07,True,4.66,Desktop,4.0,2023-05-19 18:57:22.054456,310.1,51.68333333333334,8,8,57.175,0.01937046004842615,2.0,2.0,28.95,2.0,0.704,4.0,2025-04-30,245,1
user_05037,jason66@example.org,Bradley,Dixon,41.0,Prefer not to say,USA,Texas,Lake Charlesstad,standard,2025-03-09,True,13.77,Laptop,4.0,2024-12-04 20:38:15.636167,886.0,55.375,16,16,43.86666666666667,0.0239880059970015,5.0,5.0,14.1,1.0,0.359,3.0,2025-12-01,30,0
user_05039,heidi31@example.org,Alyssa,Montgomery,21.0,Female,Canada,Nova Scotia,South Christina,premium+,2023-04-08,True,16.41,Smart TV,2.0,2024-11-07 00:11:43.829119,744.6,124.10000000000001,6,6,36.71666666666667,0.013953488372093023,2.0,2.0,7.7,2.0,0.258,5.0,2025-09-26,96,1
user_05040,cantubrenda@example.com,Gerald,Baker,34.0,0,USA,Florida,Lake Mckenzieburgh,standard,2023-04-23,False,7.42,Smart TV,4.0,2025-03-28 02:00:09.173766,736.7,66.97272727272728,12,12,54.63636363636363,0.01935483870967742,4.0,4.0,18.925,4.0,0.80525,9.0,2025-09-27,95,1
user_05041,joseph40@example.com,Katherine,Horn,26.0,Female,USA,Indiana,West Brenda,standard,2025-05-05,True,0.0,Laptop,2.0,2025-03-02 19:07:58.737176,357.6,51.08571428571429,8,8,47.03333333333333,0.013745704467353952,1.0,1.0,20.8,2.0,0.5725,8.0,2025-08-20,133,1
user_05042,ngarcia@example.net,Jennifer,Williams,24.0,Male,USA,Washington,Rangelborough,basic,2024-04-27,True,13.81,Gaming Console,3.0,2025-05-27 19:25:46.547564,134.6,22.433333333333334,8,8,46.94285714285714,0.013071895424836602,0.0,0.0,0.0,4.0,0.7106,10.0,2025-10-04,88,1
user_05043,mwells@example.com,Jennifer,Garcia,38.0,Female,Canada,Alberta,Wardview,premium,2023-07-08,False,8.12,Laptop,1.0,2022-08-11 02:13:08.224944,314.9,44.98571428571428,8,8,37.68571428571429,0.01568627450980392,2.0,2.0,4.15,3.0,0.38766666666666666,7.0,2025-10-30,62,1
user_05045,haynesjoshua@example.org,Joseph,Walker,42.0,Female,Canada,Saskatchewan,North Jessicafurt,premium,2022-08-05,False,9.23,Laptop,3.0,2024-11-01 09:52:25.449392,535.7,89.28333333333335,7,7,47.471428571428575,0.014373716632443531,2.0,2.0,23.650000000000002,0.0,0.0,0.0,2025-11-24,37,1
user_05046,cwalker@example.com,Gregory,Murphy,35.0,Male,USA,Illinois,New Michaelland,premium,2025-07-11,True,15.56,Tablet,3.0,2023-01-27 18:27:28.991049,413.9,82.78,7,7,49.833333333333336,0.01129032258064516,0.0,0.0,0.0,1.0,0.532,0.0,2025-10-27,65,1
user_05047,vreynolds@example.org,David,Briggs,42.0,Female,USA,Ohio,Carrollport,standard,2023-06-05,True,38.59,Gaming Console,2.0,2025-01-03 14:24:32.083506,242.39999999999998,40.4,6,6,35.940000000000005,0.009036144578313253,4.0,4.0,21.2,0.0,0.0,0.0,2025-12-19,12,0
user_05048,owilson@example.org,Charles,Williams,38.0,Female,USA,Tennessee,West Williamside,standard,2023-04-01,True,27.73,Smart TV,3.0,2023-07-30 13:35:58.825594,565.9,56.589999999999996,10,10,47.67999999999999,0.015479876160990712,2.0,2.0,15.7,3.0,0.5495,3.0,2025-11-16,45,1
user_05049,oharvey@example.com,Kimberly,Hernandez,48.0,Male,USA,Georgia,South Jessicaport,premium,2025-03-07,False,8.49,Smart TV,2.0,2024-06-19 09:26:12.048181,486.7,81.11666666666666,8,8,52.95,0.014625228519195612,1.0,1.0,11.0,1.0,0.735,4.0,2025-10-02,90,1
user_05050,martinnathaniel@example.org,William,Bell,25.0,Male,Canada,Manitoba,Huynhside,standard,2025-04-01,False,24.0,Smart TV,3.0,2023-07-04 10:38:14.999255,617.7,56.154545454545456,11,11,44.93636363636364,0.017770597738287562,2.0,2.0,32.15,2.0,0.756,3.0,2025-12-01,30,0
user_05052,wortiz@example.org,Kenneth,Simpson,32.0,Female,USA,Maryland,Jasonbury,premium,2024-01-09,True,0.0,Smart TV,1.0,2023-03-09 14:53:08.437220,760.9,69.17272727272727,13,13,58.78000000000001,0.01903367496339678,1.0,1.0,23.5,1.0,0.872,0.0,2025-11-25,36,1
user_05053,pzhang@example.net,Jessica,Schultz,42.0,Female,USA,Illinois,Billland,basic,2024-09-12,True,12.21,Gaming Console,2.0,2024-12-12 03:37:00.689169,55.2,18.400000000000002,5,5,30.139999999999997,0.011312217194570135,1.0,1.0,14.4,2.0,0.5375,7.0,2025-11-30,31,1
user_05054,obaird@example.org,Angela,Rodriguez,38.0,Female,USA,Michigan,Ianton,premium,2024-03-22,True,15.88,Laptop,2.0,2024-08-25 02:12:57.314881,975.6,97.56,10,10,62.900000000000006,0.017064846416382253,3.0,3.0,15.4,2.0,0.6383333333333333,14.0,2025-08-08,145,1
user_05055,rickywebb@example.com,Eric,Hernandez,35.0,Male,USA,California,New Jeffrey,premium+,2023-12-18,True,0.0,Laptop,3.0,2024-12-25 17:33:45.453762,953.8,56.10588235294117,19,19,50.54666666666667,0.027496382054992764,4.0,4.0,11.6,1.0,0.935,4.0,2025-11-26,35,1
user_05056,rodneypacheco@example.com,Brooke,Griffin,37.0,Female,USA,California,Port Coreytown,basic,2024-09-19,True,9.19,Mobile,2.0,2023-06-14 14:04:26.339861,499.3,71.32857142857144,7,7,58.0,0.010736196319018405,1.0,1.0,16.7,3.0,0.7223333333333333,4.0,2025-11-19,42,1
user_05057,ronaldgonzalez@example.org,Thomas,Bailey,57.0,Female,USA,Pennsylvania,Heidiview,standard,2023-08-28,True,10.97,Gaming Console,1.0,2024-12-15 20:05:56.247812,740.7,67.33636363636364,12,12,55.239999999999995,0.017543859649122806,3.0,3.0,19.0,3.0,0.56,4.0,2025-11-27,34,1
user_05058,mcbridediane@example.net,Daniel,Hunt,33.0,Female,Canada,British Columbia,West Nathan,premium,2022-11-12,True,29.14,Smart TV,4.0,2025-03-09 22:23:21.143486,1067.8,97.07272727272726,12,12,68.53333333333333,0.023346303501945526,2.0,2.0,21.6,2.0,0.396,8.0,2025-11-07,54,1
user_05059,gthompson@example.com,Jesus,Welch,32.0,Prefer not to say,Canada,Quebec,Traceyside,premium,2024-07-17,True,18.79,Gaming Console,3.0,2022-09-24 07:39:42.188774,423.7,60.528571428571425,7,7,54.133333333333326,0.014893617021276596,1.0,1.0,4.5,1.0,0.979,0.0,2025-05-04,241,1
user_05060,dylanbrown@example.org,Erin,Garcia,35.0,Other,Canada,Alberta,Nealton,premium,2023-03-02,True,0.0,Laptop,0.0,2023-02-19 13:32:03.638061,669.8,74.42222222222222,10,10,63.06,0.01422475106685633,3.0,2.0,18.5,3.0,0.8526666666666666,3.0,2025-12-11,20,0
user_05061,qjones@example.org,Patrick,Baker,41.0,Prefer not to say,USA,Pennsylvania,West Barbara,premium+,2025-02-17,True,486.98,Laptop,2.0,2024-08-25 05:28:09.506706,791.4,56.528571428571425,16,16,46.18666666666666,0.026359143327841845,5.0,5.0,18.1,0.0,0.0,0.0,2025-10-25,67,1
user_05063,stacyward@example.org,Frank,Neal,35.0,Other,USA,Massachusetts,Ashleyfort,premium+,2023-02-07,True,2.2,Tablet,3.0,2024-05-15 07:23:20.177140,336.6,48.08571428571429,9,9,53.3125,0.013888888888888888,4.0,3.0,13.975,2.0,0.8103333333333333,7.0,2025-12-29,2,0
user_05065,reynoldsshane@example.org,Jennifer,Norris,47.0,Female,Canada,Nova Scotia,Lake Andrewchester,premium,2025-03-25,True,23.05,Tablet,5.0,2024-12-26 12:08:00.103289,524.3,74.89999999999999,7,7,41.52,0.0110062893081761,2.0,2.0,12.9,0.0,0.0,0.0,2025-10-02,90,1
user_05066,greenealexander@example.net,Patricia,Taylor,40.0,Male,Canada,New Brunswick,Matthewberg,premium,2025-06-24,True,6.38,Tablet,6.0,2024-05-08 10:24:25.027274,343.0,49.0,9,9,34.011111111111106,0.014705882352941176,3.0,3.0,19.633333333333336,1.0,0.605,3.0,2025-09-27,95,1
user_05067,darrell62@example.org,Jillian,Morgan,51.0,Male,USA,Illinois,Kathyshire,standard,2023-08-19,True,25.71,Desktop,5.0,2024-02-26 08:04:28.016437,1338.8,102.98461538461538,13,13,57.54545454545455,0.018439716312056736,2.0,2.0,28.5,2.0,0.7823333333333333,13.0,2025-12-21,10,0
user_05068,paulpeterson@example.org,Jill,Bender,46.0,Male,USA,Massachusetts,North Jennifer,premium,2024-11-11,True,35.68,Gaming Console,4.0,2025-02-06 02:57:23.894103,1004.9,111.65555555555555,12,12,59.76666666666667,0.017316017316017316,3.0,3.0,16.700000000000003,3.0,0.4483333333333333,7.0,2025-12-16,15,0
user_05069,jill04@example.net,Brian,Duke,38.0,Other,Canada,Saskatchewan,North Alexanderchester,basic,2024-10-09,True,7.2,Desktop,2.0,2023-05-29 19:39:37.599480,646.1,71.78888888888889,10,10,59.589999999999996,0.017605633802816902,3.0,3.0,10.766666666666666,2.0,0.9025,6.0,2025-08-03,150,1
user_05070,arthur60@example.org,Sarah,Mills,49.0,Female,USA,Ohio,New Lori,standard,2023-07-26,True,0.0,Mobile,0.0,2024-07-04 12:31:29.413263,409.0,58.42857142857143,8,8,53.3125,0.018957345971563982,4.0,4.0,22.55,3.0,0.6423333333333333,2.0,2025-12-18,13,0
user_05071,kimberly38@example.org,Emily,Barnes,46.0,Female,Canada,Newfoundland and Labrador,East Kelly,basic,2025-02-21,True,21.56,Laptop,1.0,2022-08-31 08:33:52.278991,298.9,99.63333333333333,3,3,38.166666666666664,0.09090909090909091,3.0,3.0,6.166666666666667,2.0,0.96,5.0,2025-10-09,83,1
user_05072,bradleymason@example.net,Dawn,Hall,40.0,Male,USA,Missouri,Port Thomas,basic,2024-11-12,True,24.66,Gaming Console,2.0,2024-02-03 14:08:19.212350,581.9,64.65555555555555,10,10,61.510000000000005,0.018796992481203006,1.0,1.0,35.8,2.0,0.3845,5.0,2025-07-26,158,1
user_05073,nwilliams@example.com,Jennifer,Peterson,32.0,Female,USA,California,Kington,premium,2024-07-30,True,0.0,Desktop,2.0,2024-04-07 02:28:37.826708,329.8,65.96000000000001,7,7,60.86666666666667,0.0171990171990172,2.0,2.0,15.15,1.0,0.6194999999999999,5.0,2025-03-01,305,1
user_05074,bruceroberto@example.net,Michael,Gomez,29.0,Female,USA,New York,Smithton,premium+,2023-07-13,True,23.73,Gaming Console,2.0,2022-08-16 20:41:05.821702,743.1,82.56666666666666,10,10,57.37777777777777,0.016722408026755852,3.0,2.0,13.866666666666667,1.0,0.679,3.0,2025-12-18,13,0
user_05075,bernard44@example.net,Jessica,Chandler,38.0,Other,USA,New York,North Reneemouth,premium+,2025-06-12,True,18.25,Smart TV,4.0,2022-08-24 22:17:32.337822,514.7,57.1888888888889,12,12,49.90833333333333,0.016830294530154277,3.0,2.0,8.9,4.0,0.39425,14.0,2025-12-22,9,0
user_05076,jonathan25@example.org,Logan,Lee,52.0,Female,USA,Indiana,East Monicachester,premium,2022-08-09,False,3.33,Smart TV,2.0,2024-04-03 03:10:41.764891,518.5,47.13636363636363,12,12,52.01666666666666,0.0182648401826484,2.0,2.0,35.35,1.0,0.499,1.0,2025-12-19,12,0
user_05077,marc86@example.net,Philip,Coleman,28.0,Other,Canada,Ontario,North Rodney,standard,2024-02-19,False,23.25,Smart TV,3.0,2022-09-16 04:43:50.087685,801.7,80.17,10,10,65.34,0.02336448598130841,1.0,1.0,36.2,0.0,0.0,0.0,2025-03-25,281,1
user_05078,mdavidson@example.com,Kathryn,Pierce,36.0,Male,USA,Georgia,Ellisview,basic,2023-07-16,True,29.24,Desktop,3.0,2025-04-17 14:22:41.113351,704.2,70.42,10,10,53.739999999999995,0.016778523489932886,3.0,2.0,16.333333333333332,1.0,0.926,0.0,2025-08-18,135,1
user_05079,barnesdaniel@example.org,Jacqueline,Carter,29.0,0,Canada,Manitoba,New Carrieport,premium,2022-11-17,True,34.21,Tablet,0.0,2024-08-10 15:32:41.542466,446.20000000000005,44.620000000000005,10,10,27.566666666666666,0.01443001443001443,3.0,3.0,30.400000000000002,1.0,0.0,2.0,2025-12-17,14,0
user_05080,mezatimothy@example.net,Eric,Duran,44.0,Female,USA,Texas,Catherinestad,premium,2024-06-02,True,0.0,Laptop,1.0,2022-11-01 15:25:59.071881,332.6,47.51428571428572,8,8,57.8625,0.0213903743315508,4.0,4.0,23.8,0.0,0.0,0.0,2025-01-30,335,1
user_05082,ochase@example.net,Tammy,Jackson,33.0,Male,USA,Washington,New Lauraton,premium,2024-08-17,True,6.93,Laptop,3.0,2022-12-21 12:49:22.485146,209.20000000000002,41.84,6,6,64.56,0.009316770186335404,2.0,2.0,8.75,0.0,0.0,0.0,2025-11-08,53,1
user_05084,adkinsmichael@example.com,James,Cross,37.0,0,USA,Washington,Kaylaport,premium,2024-02-12,True,32.2,Gaming Console,0.0,2024-01-29 07:15:34.394453,851.6999999999999,70.975,13,13,62.76363636363636,0.021103896103896104,4.0,4.0,20.133333333333333,0.0,0.0,0.0,2025-10-28,64,1
user_05085,rachel05@example.net,Elizabeth,Hawkins,18.0,Other,USA,Illinois,Lesliefurt,premium+,2023-10-05,True,0.0,Gaming Console,4.0,2024-01-05 10:24:18.512755,809.6,80.96000000000001,12,12,64.075,0.022018348623853212,2.0,2.0,4.4,1.0,0.452,0.0,2025-12-15,16,0
user_05087,foxbrent@example.org,David,Clark,32.0,Female,USA,Missouri,New Joycetown,standard,2022-12-24,True,50.29,Desktop,1.0,2024-06-04 18:48:13.577723,589.9,65.54444444444444,10,10,49.4,0.01697792869269949,3.0,3.0,21.5,2.0,0.4565,9.0,2025-11-14,47,1
user_05088,sean95@example.net,Andrew,Figueroa,39.0,Female,USA,North Carolina,Kevinland,premium,2022-09-16,True,7.3,Tablet,4.0,2023-01-21 21:04:34.147944,482.3,53.58888888888889,10,10,47.839999999999996,0.01876172607879925,2.0,2.0,26.55,3.0,0.7143333333333333,8.0,2025-07-23,161,1
user_05089,chaneyjennifer@example.net,Richard,Moore,43.0,Female,Canada,New Brunswick,Dixonborough,premium,2024-02-11,True,15.71,Gaming Console,1.0,2023-02-28 23:52:30.063826,922.7,76.89166666666667,14,14,50.275,0.019525801952580194,2.0,2.0,22.9,2.0,0.6240000000000001,6.0,2025-12-21,10,0
user_05090,vhamilton@example.org,Russell,Greene,49.0,Male,USA,Indiana,West Emilyberg,standard,2022-10-11,True,12.15,Mobile,3.0,2022-10-07 15:57:48.795624,335.79999999999995,47.97142857142857,8,8,41.5,0.014732965009208104,4.0,4.0,22.6,2.0,0.677,7.0,2025-10-22,70,1
user_05091,laura65@example.org,Cynthia,Simmons,20.0,Female,USA,Virginia,West Jason,standard,2022-09-17,False,29.9,Laptop,0.0,2022-12-20 14:30:01.123258,421.4,70.23333333333333,6,6,51.76666666666667,0.010452961672473868,2.0,2.0,31.15,3.0,0.3433333333333333,4.0,2025-10-04,88,1
user_05092,patrick10@example.org,Ernest,Richardson,43.0,0,USA,Washington,Olivershire,premium,2025-01-13,True,45.86,Tablet,2.0,2024-09-05 19:50:37.680022,263.2,65.8,6,6,53.11666666666667,0.015584415584415584,1.0,1.0,13.2,0.0,0.0,0.0,2025-07-13,171,1
user_05094,david38@example.com,Cheyenne,Sims,42.0,Male,USA,Washington,South Elizabethland,premium,2023-03-28,True,2.38,Smart TV,2.0,2023-07-02 23:50:41.114020,815.1,74.10000000000001,12,12,51.574999999999996,0.017857142857142856,2.0,2.0,11.1,1.0,0.414,2.0,2025-12-25,6,0
user_05095,davisbrandon@example.net,Emily,Estrada,51.0,Female,USA,Washington,Morrisonside,standard,2024-02-05,True,17.11,Desktop,4.0,2023-05-14 09:50:19.804420,186.8,37.36,6,6,46.199999999999996,0.011494252873563218,2.0,2.0,40.7,2.0,0.901,7.0,2025-12-30,1,0
user_05096,hharvey@example.net,Katie,Nelson,36.0,Female,USA,Texas,South Jenniferborough,standard,2024-07-27,True,6.43,Desktop,1.0,2023-11-18 10:52:14.423956,489.1,69.87142857142858,8,8,62.0375,0.014134275618374558,2.0,2.0,54.05,2.0,0.7230000000000001,2.0,2025-09-15,107,1
user_05097,oliviahall@example.org,Kelli,Morales,43.0,0,USA,Wisconsin,Joseside,standard,2023-09-13,True,23.45,Tablet,3.0,2023-07-06 18:01:04.142715,439.5,62.785714285714285,9,9,54.65,0.013412816691505217,2.0,2.0,15.05,0.0,0.0,0.0,2025-11-18,43,1
user_05099,chungbrian@example.net,Rachel,Gonzalez,26.0,Male,USA,New Jersey,New Cynthiamouth,premium,2025-07-14,True,2.86,Tablet,1.0,2022-12-01 15:59:38.190911,503.9,100.78,5,5,44.0,0.012626262626262626,3.0,2.0,14.533333333333331,1.0,0.993,0.0,2025-10-31,61,1
user_05100,carlosmcdonald@example.com,Michael,Shea,54.0,Female,USA,Tennessee,Markville,premium+,2023-09-24,True,10.52,Mobile,3.0,2024-06-20 14:55:17.400950,477.6,59.7,10,10,58.5,0.01757469244288225,3.0,3.0,20.233333333333334,1.0,0.6075,5.0,2025-08-22,131,1
user_05101,rowen@example.com,Nicole,Gonzales,26.0,0,USA,New Jersey,Cynthiaport,premium+,2025-03-09,True,8.4,Gaming Console,0.0,2022-10-31 07:48:36.438832,373.6,93.4,5,5,45.34,0.00725689404934688,4.0,4.0,26.975,0.0,0.0,0.0,2025-12-22,9,0
user_05103,jared44@example.net,Kathryn,Cantu,29.0,Male,Canada,Prince Edward Island,Lucasville,premium,2023-11-28,True,35.22,Laptop,7.0,2023-10-23 19:40:34.121214,344.40000000000003,114.80000000000001,4,4,40.475,0.013745704467353952,4.0,4.0,16.375,0.0,0.0,0.0,2025-04-12,263,1
user_05105,nmorgan@example.net,Seth,Hart,63.0,Prefer not to say,USA,Virginia,Lake Jim,premium,2025-02-01,True,0.0,Desktop,3.0,2023-11-12 01:42:58.032536,521.2,104.24000000000001,8,8,69.32857142857144,0.013333333333333334,3.0,3.0,7.933333333333334,1.0,0.407,5.0,2025-11-06,55,1
user_05106,ramirezelizabeth@example.net,William,Cole,41.0,Male,USA,Ohio,Frankside,premium,2023-07-18,False,48.51,Laptop,2.0,2025-04-04 17:14:33.585640,723.0,80.33333333333333,9,9,48.333333333333336,0.014492753623188406,3.0,3.0,5.566666666666666,0.0,0.0,0.0,2025-12-19,12,0
user_05107,suzannegarrett@example.com,April,Martin,14.0,Female,Canada,Prince Edward Island,West Melvin,standard,2024-04-30,True,21.97,Mobile,5.0,2023-01-10 10:27:46.282335,476.3,68.04285714285714,8,8,40.962500000000006,0.01834862385321101,1.0,1.0,14.7,1.0,0.58,2.0,2025-12-05,26,0
user_05108,matthewaguilar@example.org,Kevin,Sanchez,14.0,0,Canada,Newfoundland and Labrador,West Lesliefort,premium+,2024-02-05,True,12.41,Mobile,4.0,2024-04-16 17:42:27.668521,410.2,58.6,7,7,58.36666666666667,0.012915129151291513,3.0,3.0,19.5,3.0,0.25366666666666665,10.0,2025-11-01,60,1
user_05109,kevinsmith@example.net,Brandon,Schneider,22.0,Female,Canada,Newfoundland and Labrador,West Sandrafurt,premium,2023-04-24,True,9.83,Gaming Console,7.0,2024-12-01 23:44:18.458109,473.7,52.63333333333333,13,13,51.98181818181818,0.018731988472622477,3.0,3.0,19.4,1.0,0.594,1.0,2025-12-16,15,0
user_05110,williamsrebecca@example.net,Trevor,Weaver,28.0,Female,Canada,Saskatchewan,Brandonfort,standard,2024-10-19,True,16.84,Tablet,4.0,2025-07-26 16:09:39.371573,1092.8,84.06153846153846,15,15,47.46923076923077,0.022658610271903322,4.0,4.0,27.3,1.0,0.781,4.0,2025-12-04,27,0
user_05111,jeremywatson@example.net,Kathleen,Perez,53.0,Female,Canada,Manitoba,Floresmouth,premium,2025-04-12,True,10.76,Gaming Console,2.0,2025-01-30 03:13:36.061897,815.5,67.95833333333333,14,14,42.957142857142856,0.019943019943019943,3.0,3.0,20.233333333333334,1.0,0.814,0.0,2025-12-13,18,0
user_05114,bishopjohn@example.net,Cassandra,Gibson,65.0,Female,USA,Pennsylvania,South Georgechester,standard,2023-12-04,False,7.8,Laptop,0.0,2023-03-22 00:38:58.876092,549.0,45.75,12,12,53.0,0.0213903743315508,5.0,5.0,35.739999999999995,0.0,0.0,0.0,2025-08-23,130,1
user_05115,anita08@example.org,Caleb,Powers,38.0,Female,Canada,Nova Scotia,Valdezmouth,premium,2024-02-05,True,39.85,Smart TV,6.0,2023-10-09 23:56:36.856209,342.0,68.4,8,8,44.3875,0.013289036544850499,3.0,3.0,17.8,0.0,0.0,0.0,2025-09-19,103,1
user_05116,brandi54@example.org,Jodi,Miller,36.0,Male,Canada,Nova Scotia,Roberthaven,standard,2025-05-08,True,27.5,Gaming Console,2.0,2023-04-28 19:13:38.860222,367.4,61.23333333333333,6,6,43.9,0.010362694300518135,3.0,2.0,21.933333333333334,0.0,0.0,0.0,2025-08-10,143,1
user_05117,paulkelly@example.net,Jason,Roberson,46.0,Female,USA,California,Port Joanburgh,premium,2025-05-11,False,0.0,Gaming Console,0.0,2024-07-25 02:33:55.087215,1299.6000000000001,144.4,10,10,49.55555555555556,0.01658374792703151,1.0,1.0,14.0,0.0,0.0,0.0,2025-11-01,60,1
user_05120,karen12@example.net,Emily,Flynn,38.0,0,USA,Pennsylvania,West Ericamouth,premium,2023-05-31,False,32.25,Laptop,2.0,2024-07-15 01:36:15.533361,343.4,49.05714285714286,8,8,21.728571428571428,0.017777777777777778,4.0,3.0,16.4,3.0,0.6639999999999999,9.0,2025-08-07,146,1
user_05122,perryvictoria@example.net,Melissa,Davis,32.0,Female,USA,Ohio,Reillystad,premium,2024-10-20,True,14.63,Tablet,5.0,2024-10-01 12:05:46.393461,632.6,52.71666666666667,14,14,50.7,0.029350104821802937,2.0,2.0,4.55,1.0,0.0,2.0,2025-08-19,134,1
user_05123,brendaduncan@example.com,Wendy,Edwards,27.0,Female,USA,Wisconsin,North Jonathan,standard,2024-06-22,True,15.58,Smart TV,0.0,2025-06-04 18:15:25.964797,309.9,77.475,6,6,48.34,0.009584664536741214,3.0,3.0,9.75,0.0,0.0,0.0,2025-12-06,25,0
