user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_05291,bzimmerman@example.net,Cory,Vega,28.0,Other,USA,Ohio,South Linda,standard,2022-11-24,True,31.33,Mobile,,2022-08-27 21:17:55.860788
user_05293,seanduffy@example.com,Brett,Tucker,26.0,Male,USA,California,Willisburgh,premium,2024-02-06,True,6.85,Gaming Console,2.0,2024-03-20 02:10:50.551354
user_05294,meyerangela@example.net,Natalie,Kelley,17.0,Female,USA,Missouri,Martinezfurt,standard,2023-05-11,True,4.89,Gaming Console,2.0,2023-10-28 17:35:50.990797
user_05295,zacharyyang@example.com,Emily,Stewart,61.0,Female,USA,Washington,Robertfort,basic,2022-10-18,True,19.21,Gaming Console,2.0,2023-04-08 16:58:57.121304
user_05296,christinawilkins@example.net,Patrick,Cruz,26.0,Male,USA,Massachusetts,Loribury,basic,2022-10-11,True,15.08,Smart TV,2.0,2022-08-23 02:42:42.256201
user_05297,anthonybrooks@example.net,Shane,Baker,46.0,Male,USA,Illinois,South Carlosland,standard,2022-10-03,False,32.5,Gaming Console,1.0,2023-07-04 22:50:35.814301
user_05298,qanderson@example.org,Sarah,Wiley,30.0,Male,USA,North Carolina,Mendezbury,standard,2024-09-22,True,12.0,Laptop,,2024-05-17 00:36:32.497531
user_05299,aedwards@example.com,Katherine,Gonzalez,38.0,,USA,California,West James,premium,2023-02-24,True,11.24,Smart TV,,2024-07-14 08:40:18.295819
user_05300,alvarezdwayne@example.com,Ronald,Lewis,15.0,Male,Canada,Nova Scotia,Aaronfurt,premium+,2023-01-25,True,7.0,Smart TV,3.0,2024-08-15 17:50:01.197510
user_05301,daniellemartinez@example.org,Isaiah,Hammond,29.0,Male,USA,Tennessee,South Jacob,basic,2023-10-13,True,12.85,Mobile,2.0,2023-05-16 09:59:48.728368
user_05302,powellmark@example.com,John,Kim,52.0,Male,Canada,Quebec,West Samanthaland,standard,2025-05-15,True,,Mobile,5.0,2024-02-26 11:38:57.831494
user_05303,cellis@example.net,Philip,Salazar,28.0,Female,USA,Michigan,South James,standard,2023-08-19,True,9.77,Smart TV,,2024-12-03 06:25:05.511223
user_05304,kristy44@example.net,Isaiah,Boyd,44.0,Male,USA,Wisconsin,East Zachary,premium,2023-11-21,True,18.13,Desktop,1.0,2025-06-18 09:13:42.889817
user_05305,thomassmith@example.net,Regina,Middleton,19.0,Other,USA,Wisconsin,Lake Jenniferchester,premium,2024-02-02,False,12.91,Smart TV,,2022-09-21 14:04:09.237182
user_05306,oconnorthomas@example.net,Laurie,Mitchell,29.0,Female,Canada,Nova Scotia,Manningside,standard,2024-07-16,False,,Smart TV,2.0,2023-02-04 03:22:05.152383
user_05307,jessicahiggins@example.com,David,Aguirre,45.0,Male,USA,California,Baileychester,premium,2025-06-02,True,42.86,Laptop,,2024-02-24 11:34:15.227187
user_05308,roy09@example.org,Nancy,Nguyen,55.0,Female,Canada,Ontario,Adkinsborough,premium,2023-07-18,True,,Smart TV,,2025-04-30 11:55:55.282846
user_05309,stewartamy@example.org,Willie,Vaughn,54.0,Female,Canada,Quebec,Andersonton,premium,2023-09-18,True,32.6,Mobile,2.0,2023-03-03 17:06:41.873509
user_05310,jacksonlevi@example.net,Jeremy,Mendoza,42.0,Male,Canada,New Brunswick,Port Kelly,basic,2025-05-30,True,,Smart TV,,2025-06-28 20:14:54.321287
user_05311,zbarnes@example.net,Stephanie,English,32.0,Female,USA,Arizona,Pittmanbury,premium,2025-05-22,True,36.66,Smart TV,3.0,2024-04-22 06:41:41.791163
user_05312,jasonrobinson@example.org,Jonathan,Chen,26.0,Female,USA,Tennessee,Henrystad,premium,2025-02-19,False,38.81,Desktop,5.0,2025-02-15 14:19:46.630951
user_05313,fedwards@example.com,Samuel,Rowe,29.0,Male,USA,Georgia,Port Alextown,standard,2025-03-03,False,,Laptop,2.0,2024-09-03 06:09:29.279907
user_05314,kimberlyrose@example.org,John,Tran,39.0,Female,USA,Virginia,Lake Josephhaven,standard,2023-06-29,False,,Gaming Console,,2025-06-11 12:26:25.360480
user_05315,rchung@example.com,Brian,Small,42.0,Other,USA,Ohio,West Paulahaven,premium+,2023-05-11,True,13.89,Gaming Console,4.0,2023-05-18 07:35:50.466959
user_05316,swalker@example.com,Jennifer,Barrera,34.0,Other,USA,Massachusetts,Jeffhaven,premium,2025-02-13,True,10.87,Gaming Console,6.0,2023-02-07 23:06:30.437734
user_05317,ericpalmer@example.net,Denise,Martinez,29.0,Male,USA,Ohio,Harperfurt,standard,2024-05-21,False,11.28,Desktop,2.0,2023-04-29 16:07:39.194240
user_05319,wadeisaac@example.net,James,Pearson,32.0,Male,USA,Pennsylvania,Taylorfort,basic,2023-01-05,True,29.58,Laptop,1.0,2022-11-07 07:41:15.667408
user_05320,dana94@example.com,Gary,Walker,44.0,,USA,Indiana,South Judybury,basic,2024-08-12,True,,Tablet,4.0,2024-01-06 03:43:04.833838
user_05321,simmonsjohn@example.org,Duane,Alvarado,26.0,Male,USA,California,North Brandi,premium,2022-12-01,False,2.62,Gaming Console,2.0,2024-02-06 02:36:19.748628
user_05322,bryancampos@example.com,Emily,Hall,31.0,Male,USA,Arizona,South Allison,standard,2024-09-10,True,10.79,Gaming Console,2.0,2024-07-10 00:22:30.168845
user_05323,chase86@example.com,Dominic,Reynolds,58.0,Other,USA,Washington,North Jenny,standard,2024-01-22,True,13.99,Gaming Console,3.0,2024-06-11 10:18:28.337185
user_05324,urivera@example.com,Heather,Carter,21.0,Other,Canada,Nova Scotia,Robinsonton,premium,2024-08-27,True,8.39,Desktop,1.0,2023-01-03 11:24:27.563644
user_05325,phillipwood@example.org,James,Anderson,24.0,,USA,Indiana,Baileyfort,basic,2023-10-02,True,2.93,Tablet,5.0,2022-08-04 22:19:49.132853
user_05326,gpearson@example.net,Paul,Lee,50.0,Female,USA,California,Port Douglas,standard,2024-03-13,True,791.06,Tablet,,2022-10-10 02:59:11.267901
user_05328,richardpaul@example.org,Mason,White,23.0,Female,USA,Texas,Williamton,premium+,2023-02-24,True,47.14,Mobile,3.0,2023-05-28 21:59:42.931960
user_05329,tamararichards@example.net,Timothy,Pena,58.0,Male,USA,Georgia,Jasonville,standard,2024-09-01,True,22.13,Tablet,1.0,2023-09-16 15:25:29.230434
user_05330,mgreene@example.org,Ralph,Turner,40.0,Male,Canada,Quebec,Lake Haleybury,premium,2025-07-27,True,24.25,Tablet,5.0,2025-06-22 04:29:01.533391
user_05331,mitchellkristin@example.net,Robin,Gardner,15.0,Female,USA,Wisconsin,Port Andrew,standard,2024-02-27,True,,Gaming Console,1.0,2023-08-14 14:54:02.384758
user_05332,jefferymoreno@example.org,Donna,Stewart,46.0,Female,USA,New Jersey,Lake Jennifer,premium+,2025-05-11,True,14.52,Laptop,1.0,2022-10-29 21:45:27.976825
user_05333,jonathanbailey@example.com,Carla,Weaver,37.0,,Canada,Prince Edward Island,Port Anthony,standard,2023-01-27,True,11.88,Laptop,,2023-09-06 18:51:58.161697
user_05334,rachaelstout@example.net,Nicole,Mitchell,20.0,Male,USA,Wisconsin,New Cassandra,premium,2023-08-08,False,10.2,Mobile,,2024-02-19 12:03:38.935091
user_05335,jaime37@example.net,Deborah,Hernandez,51.0,Female,USA,Massachusetts,Port Matthew,basic,2023-05-26,True,56.41,Smart TV,2.0,2022-08-17 13:56:12.862812
user_05336,sbruce@example.org,Linda,Hunter,48.0,Prefer not to say,Canada,Ontario,Samuelview,premium,2025-04-10,True,7.18,Tablet,5.0,2024-09-29 01:33:24.131983
user_05337,williamsanders@example.org,David,Chapman,32.0,Male,USA,New Jersey,Lake Catherine,premium+,2025-07-01,True,19.03,Laptop,1.0,2025-01-03 13:52:10.833944
user_05338,timothyleonard@example.org,James,Carter,28.0,Male,USA,Washington,Lake Tylerhaven,standard,2024-12-16,False,2.66,Smart TV,3.0,2023-10-19 23:09:35.757544
user_05340,castillojessica@example.net,Robert,Graves,24.0,Female,Canada,Prince Edward Island,Lake Alan,premium,2024-04-21,True,8.7,Tablet,4.0,2022-08-21 02:14:57.367882
user_05341,danielrodriguez@example.org,Jeremy,Norris,44.0,Male,Canada,Alberta,South Jennifertown,basic,2024-06-15,True,23.59,Mobile,1.0,2025-05-31 10:23:23.872908
user_05342,joshuabeck@example.org,Kevin,Smith,31.0,Male,Canada,Newfoundland and Labrador,Port Pamela,standard,2023-03-19,True,8.62,Gaming Console,4.0,2024-09-03 21:33:10.588814
user_05343,campbellanita@example.com,Carolyn,Moore,32.0,Male,Canada,British Columbia,Grantfort,premium,2023-09-02,True,,Gaming Console,,2024-10-18 04:10:25.733446
user_05344,scottangelica@example.com,Stephanie,Davis,55.0,Male,USA,California,West Jamesberg,standard,2022-10-18,True,11.72,Mobile,,2024-12-07 18:58:17.178931
user_05345,jamie89@example.net,Ashley,Berry,51.0,Female,USA,Washington,Hernandezberg,basic,2022-08-10,False,12.31,Mobile,,2025-05-15 04:37:36.160867
user_05347,cindymontes@example.com,James,Kemp,16.0,Female,USA,Pennsylvania,Lake Taylorville,premium,2024-11-05,True,,Mobile,2.0,2022-08-06 03:33:14.903151
user_05349,christopherwarren@example.org,Brian,Poole,39.0,Female,Canada,Prince Edward Island,Karenbury,standard,2023-09-18,True,34.08,Desktop,3.0,2023-06-18 03:05:46.989442
user_05350,dawn07@example.com,Drew,Reed,25.0,Male,Canada,Quebec,Jessicashire,premium+,2024-09-17,True,12.81,Laptop,2.0,2024-12-02 14:37:38.478040
user_05351,nguyenpeter@example.net,Katherine,Thomas,41.0,Male,USA,Maryland,Smithfort,basic,2024-03-21,True,3.42,Gaming Console,4.0,2022-08-21 20:01:27.967326
user_05352,morselaura@example.org,Katherine,Wilson,36.0,Male,USA,Florida,North Karen,premium,2023-07-15,False,8.97,Gaming Console,7.0,2022-12-04 18:35:47.660273
user_05353,devinthomas@example.net,Steven,Anthony,42.0,,Canada,Nova Scotia,South Jasmineville,standard,2023-11-06,True,5.38,Desktop,1.0,2025-05-16 18:22:49.850415
user_05354,sarah62@example.com,Darlene,Wolfe,34.0,Male,USA,Michigan,Mcintoshchester,basic,2024-11-27,True,,Tablet,4.0,2022-09-28 16:20:00.227592
user_05355,joshuawood@example.net,Peggy,Davis,30.0,Male,USA,Georgia,North Michele,premium+,2023-10-20,True,13.27,Laptop,2.0,2022-11-27 22:57:17.174455
user_05356,elizabeth45@example.net,Wayne,Kerr,55.0,Other,USA,Michigan,Nguyenchester,standard,2023-09-23,False,11.15,Desktop,2.0,2023-06-14 15:13:55.419787
user_05357,stephensmith@example.net,Richard,Stewart,31.0,Male,USA,Virginia,Port Cole,basic,2024-03-07,True,13.02,Smart TV,2.0,2023-01-31 18:45:36.684621
user_05358,lorilewis@example.com,Christopher,Gardner,26.0,Male,USA,Wisconsin,Cheyenneland,premium+,2024-10-22,True,12.74,Laptop,5.0,2025-05-09 07:24:38.180368
user_05360,thomas20@example.net,Amanda,Smith,33.0,Female,USA,Ohio,Lake Stephanie,standard,2023-04-18,True,8.73,Smart TV,3.0,2022-09-27 01:19:02.254423
user_05361,zbeck@example.com,Carol,Bishop,23.0,Female,Canada,Prince Edward Island,Mosleystad,premium,2023-03-18,True,16.17,Tablet,4.0,2024-03-09 23:34:33.645448
user_05362,bbailey@example.net,Holly,Wells,27.0,Male,Canada,Nova Scotia,West Seth,premium,2025-03-18,True,17.2,Gaming Console,3.0,2025-04-11 14:12:05.640057
user_05364,brownrobert@example.net,Thomas,Powers,25.0,Female,USA,Illinois,Port Robintown,basic,2025-03-07,True,17.33,Desktop,5.0,2024-02-18 22:10:57.178961
user_05365,millerstephanie@example.org,Kelly,Stuart,49.0,Female,USA,Pennsylvania,Haynesport,standard,2024-07-19,True,5.21,Laptop,5.0,2024-01-21 08:47:46.450965
user_05366,helentrujillo@example.org,Robert,White,20.0,Female,Canada,Saskatchewan,Ashleytown,premium,2024-06-17,True,10.75,Gaming Console,3.0,2023-10-02 12:07:22.173302
user_05367,darinharris@example.com,Gilbert,Oconnor,40.0,Male,USA,Maryland,Lake Crystalland,premium+,2024-12-22,True,13.74,Desktop,6.0,2023-02-12 23:01:39.590134
user_05368,omckenzie@example.org,Donald,Shelton,46.0,Female,USA,Washington,Jessicaview,basic,2024-03-27,False,4.48,Gaming Console,5.0,2022-10-31 22:00:22.009297
user_05369,jeremygonzalez@example.net,Frederick,Wilcox,49.0,Male,USA,Arizona,East Andrew,premium,2025-06-13,True,7.46,Gaming Console,4.0,2025-02-23 07:21:55.735663
user_05371,katherine94@example.com,Brian,Smith,33.0,Male,USA,Ohio,Brandonbury,premium+,2024-01-27,True,18.11,Tablet,8.0,2022-12-30 11:14:20.639230
user_05373,rcole@example.net,Christopher,Joseph,42.0,,USA,Missouri,Carneystad,standard,2023-07-15,True,7.54,Laptop,3.0,2025-01-19 14:23:46.915913
user_05375,diana30@example.com,Elizabeth,Hansen,39.0,Male,USA,Massachusetts,North Douglastown,premium,2024-06-03,True,10.34,Gaming Console,3.0,2025-01-26 02:23:36.626129
user_05376,garciathomas@example.com,Christie,Martinez,40.0,Male,USA,Maryland,Millerton,premium,2023-07-15,True,27.23,Smart TV,4.0,2022-11-20 20:26:22.055962
user_05377,baldwinandrew@example.org,Debra,Hernandez,44.0,,Canada,Quebec,North Douglas,standard,2025-01-07,True,8.26,Gaming Console,5.0,2022-12-22 01:10:44.927866
user_05378,jeffery89@example.net,Brian,Hill,23.0,Other,USA,Massachusetts,South Lonniemouth,premium,2023-01-14,True,19.04,Gaming Console,4.0,2022-09-30 19:07:02.548803
user_05379,elizabethhobbs@example.com,Jessica,Johnson,33.0,Female,USA,Indiana,Lisafurt,premium,2023-01-01,True,24.24,Laptop,3.0,2025-01-26 11:28:21.351665
user_05380,noblephillip@example.com,Tina,Terry,31.0,Male,USA,Texas,South Victor,premium,2025-04-21,True,5.66,Gaming Console,1.0,2023-05-27 00:18:39.796325
user_05381,tmoss@example.com,Austin,Martinez,38.0,Female,USA,California,Rodriguezfurt,premium,2024-10-17,True,17.83,Mobile,,2023-07-03 16:49:22.096437
user_05382,jimenezcourtney@example.net,Mia,Kane,44.0,,USA,Michigan,Oliviashire,premium,2025-05-05,True,,Tablet,2.0,2023-03-29 12:13:55.164179
user_05383,richardvaughn@example.org,Timothy,Lee,54.0,Female,USA,North Carolina,South Carlaborough,standard,2023-05-29,True,10.61,Laptop,2.0,2024-07-26 05:20:37.132308
user_05385,kyle35@example.com,Zachary,Shaw,25.0,Male,USA,California,South Davidshire,standard,2022-09-20,True,38.71,Laptop,2.0,2023-12-25 21:36:24.541524
user_05386,jesse87@example.org,Justin,Martin,37.0,Female,USA,New Jersey,Ramirezberg,premium+,2024-11-21,True,8.0,Laptop,3.0,2023-02-06 01:46:16.867484
user_05388,cathy36@example.net,Brandon,Moore,52.0,Female,Canada,Alberta,Lake Cynthia,premium,2023-03-09,True,6.66,Tablet,2.0,2023-04-06 09:35:54.683096
user_05389,iwalker@example.org,Samantha,Phillips,27.0,Female,USA,Missouri,North Aaron,standard,2023-05-24,True,2.42,Desktop,5.0,2023-04-05 22:18:46.631088
user_05390,kmartinez@example.net,Andres,Williams,48.0,Female,USA,Wisconsin,Lake Suzanneville,premium,2023-10-04,True,45.16,Desktop,4.0,2024-05-16 03:26:48.026246
user_05391,hartmanbenjamin@example.org,Julie,Wilson,40.0,Male,Canada,Saskatchewan,New Stephanieside,basic,2023-01-16,True,17.12,Gaming Console,1.0,2024-02-17 01:06:21.592527
user_05392,mary76@example.net,Steven,Castillo,56.0,Other,USA,Maryland,Knappview,premium+,2023-12-27,True,14.75,Laptop,4.0,2025-07-18 19:15:05.586810
user_05393,troywilliams@example.com,Juan,Wilson,48.0,Male,USA,Wisconsin,New Gabrielhaven,standard,2024-11-02,True,8.85,Desktop,2.0,2023-01-05 10:16:03.227172
user_05394,jessicasnyder@example.com,Jared,Taylor,27.0,Male,USA,North Carolina,Michelleville,basic,2022-12-31,True,19.18,Mobile,,2025-05-28 12:16:43.775250
user_05395,julia14@example.net,Joyce,Duffy,18.0,Male,Canada,Quebec,West Bobby,standard,2023-10-06,True,12.54,Desktop,2.0,2024-01-28 17:38:04.755082
user_05396,hendersonamanda@example.net,Anthony,Simpson,45.0,Female,USA,Texas,Johnmouth,basic,2023-05-12,True,5.5,Tablet,2.0,2024-04-30 06:04:46.314885
user_05397,oconnelljennifer@example.net,Andrew,Fitzgerald,46.0,Male,Canada,Newfoundland and Labrador,Jimland,standard,2023-08-27,True,13.86,Gaming Console,3.0,2022-09-18 20:09:08.929658
user_05398,andrea13@example.net,Beverly,Fuller,41.0,Female,USA,Ohio,West Josephville,premium,2025-05-12,False,,Laptop,3.0,2025-07-31 17:45:58.218253
user_05399,bondamanda@example.net,Juan,Dominguez,34.0,Female,USA,Maryland,Deannaborough,standard,2024-10-11,True,7.06,Gaming Console,,2024-10-10 16:59:09.359550
user_05400,laura33@example.org,Jared,Jones,57.0,Male,Canada,New Brunswick,Mariaville,premium,2025-05-20,True,4.46,Laptop,,2024-10-20 05:35:24.998186
user_05401,sparksgary@example.net,Dawn,Brown,25.0,Prefer not to say,USA,Arizona,North Jill,standard,2023-02-04,True,5.77,Desktop,3.0,2023-07-06 17:53:37.257882
user_05402,james58@example.com,David,Lozano,28.0,Female,USA,Indiana,Lake Annton,premium,2022-12-08,True,,Desktop,1.0,2025-07-17 09:46:49.768052
user_05403,kdavenport@example.net,Stacey,Good,46.0,,USA,Pennsylvania,East Kenneth,standard,2023-08-02,False,10.63,Gaming Console,3.0,2024-02-07 00:04:44.658424
user_05404,gonzalesdawn@example.com,Calvin,Lucas,28.0,,USA,Indiana,South Edward,premium,2024-07-08,True,11.4,Desktop,3.0,2025-05-12 05:07:50.491017
user_05405,lisa34@example.net,Frank,Mills,30.0,Female,USA,Tennessee,Blairtown,standard,2023-06-12,True,17.56,Smart TV,3.0,2024-08-23 21:35:35.191209
user_05406,jennifer78@example.net,Jason,Duarte,31.0,Female,USA,Indiana,South Danielleborough,standard,2023-02-28,True,16.26,Smart TV,4.0,2023-02-15 05:34:03.625894
user_05408,miguelanderson@example.com,Jennifer,Wells,33.0,Female,Canada,Nova Scotia,Longchester,premium,2022-08-03,True,6.49,Laptop,5.0,2024-01-28 01:06:34.159307
user_05409,montoyaronald@example.net,Jessica,Jackson,29.0,,Canada,Quebec,Jonesmouth,premium,2022-09-15,True,6.91,Tablet,2.0,2024-06-22 19:35:46.476619
user_05410,kellimcclain@example.org,Erika,Cruz,23.0,Male,Canada,British Columbia,Barryhaven,premium+,2024-08-31,False,15.53,Tablet,,2024-06-20 12:49:00.822812
user_05411,baxterjared@example.net,Ann,Clark,48.0,Male,USA,Florida,Sotofort,premium,2023-06-11,True,10.04,Smart TV,2.0,2023-07-08 07:16:28.026926
user_05413,maryjohnson@example.net,Jeanette,Holmes,29.0,Male,USA,Pennsylvania,Port Bethanyhaven,basic,2023-07-24,True,33.36,Laptop,,2024-11-17 15:48:46.406379
user_05414,juliebooker@example.com,Brad,Rodriguez,23.0,Female,USA,Virginia,Jacquelineport,basic,2024-09-29,True,23.11,Smart TV,1.0,2024-05-18 17:23:33.631267
user_05415,hernandezalan@example.com,Brittany,Owen,24.0,Female,USA,Tennessee,South Debra,premium,2023-06-21,True,13.18,Mobile,7.0,2024-03-23 12:13:31.325045
user_05417,eford@example.org,Kenneth,Andrews,38.0,Female,USA,Michigan,Jessicaport,standard,2023-01-30,True,19.38,Desktop,7.0,2022-08-24 14:55:37.621584
user_05418,sandracurry@example.org,Andrea,Alvarez,46.0,Female,USA,Illinois,Gilbertton,premium,2023-03-19,True,17.07,Mobile,3.0,2023-02-15 16:44:02.130271
user_05419,nknight@example.org,Phillip,Macias,52.0,Female,USA,Georgia,New Christopherview,basic,2024-11-30,True,17.01,Smart TV,,2025-04-21 05:21:13.979988
user_05420,devin58@example.net,Jenny,Baldwin,47.0,Male,USA,Michigan,East Joanneborough,standard,2024-12-11,True,0.94,Desktop,1.0,2023-12-04 20:30:43.771219
user_05421,mitchelledward@example.net,Chelsea,Obrien,35.0,Female,USA,Indiana,South Gary,standard,2023-06-27,True,8.54,Mobile,5.0,2023-08-21 00:15:56.643421
user_05422,lthomas@example.com,Mary,Adams,27.0,Male,Canada,Ontario,Clarktown,standard,2024-12-12,True,41.14,Desktop,2.0,2025-06-22 00:50:13.151458
user_05423,boylejoseph@example.net,David,Pierce,39.0,Female,USA,Illinois,Jonesville,basic,2023-12-09,False,23.34,Smart TV,3.0,2024-04-19 23:06:57.026778
user_05424,mark16@example.com,Julie,Pacheco,33.0,Male,USA,Indiana,Port Christinamouth,premium+,2022-11-04,True,9.61,Smart TV,3.0,2023-09-14 07:21:44.496747
user_05425,ferrellfernando@example.com,Shelley,Turner,45.0,Male,USA,Missouri,Carrillohaven,premium,2025-04-01,True,14.16,Desktop,6.0,2023-03-02 11:49:57.244793
user_05426,gabrielbenson@example.org,Robin,Lyons,44.0,Prefer not to say,Canada,New Brunswick,Dunnberg,standard,2023-04-16,False,11.69,Tablet,1.0,2022-12-21 11:37:22.504348
user_05427,tking@example.org,Jennifer,Serrano,34.0,Female,USA,Indiana,New Alicia,standard,2024-01-13,True,33.07,Laptop,4.0,2023-09-29 19:55:40.310648
user_05428,jacob97@example.net,Nichole,White,45.0,Male,Canada,Alberta,Jessicaburgh,standard,2024-01-04,False,7.53,Gaming Console,,2023-02-02 20:29:45.926443
user_05429,toni88@example.com,Justin,Rogers,34.0,Prefer not to say,USA,California,Stevenfort,standard,2023-03-10,True,,Tablet,3.0,2024-10-13 15:21:40.301962
user_05430,russell56@example.com,Amber,Estes,36.0,Male,USA,Georgia,Richardston,standard,2025-07-15,True,33.45,Tablet,6.0,2022-11-28 00:50:12.760815
user_05431,meadowsthomas@example.com,Lindsey,Chen,45.0,Female,Canada,Manitoba,Simmonsville,standard,2022-10-09,True,14.62,Mobile,4.0,2024-12-05 13:37:08.331346
user_05434,mitchell70@example.net,Miranda,Stewart,34.0,,USA,New Jersey,Jasonfort,standard,2025-03-29,True,16.05,Mobile,4.0,2024-11-01 21:33:53.761449
user_05435,kim09@example.com,Crystal,Garcia,29.0,Female,USA,California,Port Bryanstad,basic,2023-04-19,False,6.18,Mobile,4.0,2023-05-31 20:09:10.898634
user_05439,bdixon@example.org,Marcus,Jones,51.0,Male,Canada,Nova Scotia,New Darylmouth,standard,2023-05-24,True,4.02,Gaming Console,2.0,2023-11-28 13:01:31.001650
